0,Language Dependence (2 = no text)
1,Release year (2 = new)
#####,Freizeile
ID,297892
Name,Dodelido Extreme <small>(2020)</small>
Beschreibung,"Dodelido Extreme features gameplay similar to Dodelido with players placing a card from their hand onto a discard pile, then calling out characteristics of what they see, but the game includes up to four discard piles as well as the additional games Dodo and Didelidi.&#10;&#10; <span class='filter-values' data-player-number='2 3 4' data-mechanics='' data-themes='' ></span>"
Tagline,
Thumbnail,https://cf.geekdo-images.com/BNOUslcqZQ2lZ7zS-aBz8w__thumb/img/rGH5kJzG-JVOH1xlXYxBgKowihY=/fit-in/200x150/filters:strip_icc()/pic5246090.jpg
2,Difficulty (2 = easy)
2,Play Time (2 = short)
-1,Cooperative vs. competetive (1 = cooperative)
undefined,Conflict (1 = low conflict)
2,Language Dependence (2 = no text)
1,Release year (2 = new)
#####,Freizeile
ID,346553
Name,Heuschrecken Poker <small>(2021)</small>
Beschreibung,"In Heuschrecken Poker (Grasshopper Poker), you want to cultivate the best garden you can without letting the grasshoppers wreck it.&#10;&#10;Each player starts with a hand of eight bidding cards: 1-6, an Ace, and an X. Three cards from the garden deck are revealed, then all players choose a card from their hand and reveal them simultaneously. <span class='filter-values' data-player-number='3 4' data-mechanics='cards' data-themes='animals' ></span>"
Tagline,Try to steer clear of grasshoppers while collecting plants in your garden.
Thumbnail,https://cf.geekdo-images.com/zpGCLrSDb0TIsBFLccA5WA__thumb/img/kP7UnJFkg_fmqJbFia2iXMfgKhU=/fit-in/200x150/filters:strip_icc()/pic6377348.png
2,Difficulty (2 = easy)
2,Play Time (2 = short)
-1,Cooperative vs. competetive (1 = cooperative)
undefined,Conflict (1 = low conflict)
2,Language Dependence (2 = no text)
1,Release year (2 = new)
#####,Freizeile
ID,320677
Name,Noch mal!: Kids <small>(2020)</small>
Beschreibung,"The kids version of the dice game Encore. There is so much going on in the zoo! Tick the animal enclosures according to the colors of the dice. If you fill many columns quickly, you collect valuable points. <span class='filter-values' data-player-number='2 3 4' data-mechanics='rollAndWrite' data-themes='' ></span>"
Tagline,Easy version of Encore
Thumbnail,https://cf.geekdo-images.com/m3xOGCLy2MNFUFBmpzoQ2g__thumb/img/ulk_fn64rjnyHN9eQTp5bAPKmzY=/fit-in/200x150/filters:strip_icc()/pic5881095.jpg
2,Difficulty (2 = easy)
2,Play Time (2 = short)
-1,Cooperative vs. competetive (1 = cooperative)
undefined,Conflict (1 = low conflict)
2,Language Dependence (2 = no text)
1,Release year (2 = new)
#####,Freizeile
ID,50381
Name,Cards Against Humanity <small>(2009)</small>
Beschreibung,"A party game for horrible people.&#10;&#10;In Cards Against Humanity, play begins with a judge, known as the &quot;Card Czar&quot;, choosing a black question or fill-in-the-blank card from the top of the deck and showing it to all players.  Each player holds a hand of ten white answer cards at the beginning of each round, and passes a card (sometimes two) to the Card Czar, face-down, representing their answer to the question on the card. The card czar determines which answer card(s) are funniest in the context of the question or fill-in-the-blank card. <span class='filter-values' data-player-number='4 5 6 7' data-mechanics='cards party' data-themes='' ></span>"
Tagline,Who can come up with the most hilariously obscene answers in this party game?
Thumbnail,https://cf.geekdo-images.com/nYLrPiI9gnvlrwOrKQ4_CA__thumb/img/fIhQLjWueNPYZhCZ_LzjAIhPm5U=/fit-in/200x150/filters:strip_icc()/pic2909692.jpg
2,Difficulty (2 = easy)
2,Play Time (2 = short)
-1,Cooperative vs. competetive (1 = cooperative)
undefined,Conflict (1 = low conflict)
-1,Language Dependence (2 = no text)
-1,Release year (2 = new)
#####,Freizeile
ID,285166
Name,Grizzly: Lachsfang am Wasserfall <small>(2019)</small>
Beschreibung,"When the salmon leap up the waterfalls as they hike upriver, the Grizzly family is overjoyed!&#10;&#10;Players play bears whose role is to catch more salmon than your fellow players. There are most of them at the edge of the waterfall. But beware: That's where it is the slipperiest! <br><strong>Languages</strong>: <span class='flags'><img  src='https://flagicons.lipis.dev/flags/4x3/de.svg' alt='German' title='German' /></span><span class='filter-values' data-player-number='2 3 4' data-mechanics='' data-themes='' ></span>"
Tagline,Be a Grizzly!  Catch more salmon than your fellow bears!
Thumbnail,https://cf.geekdo-images.com/Y3Bd_2vqJLKA4-UbMHt7Ug__thumb/img/9_Ruwp0r5Dlp8MHtP8eRGJLQIdk=/fit-in/200x150/filters:strip_icc()/pic4892901.jpg
2,Difficulty (2 = easy)
2,Play Time (2 = short)
-1,Cooperative vs. competetive (1 = cooperative)
undefined,Conflict (1 = low conflict)
99,Language Dependence (2 = no text)
0,Release year (2 = new)
#####,Freizeile
ID,145553
Name,Asgard's Chosen <small>(2013)</small>
Beschreibung,"It is the end of the Bronze Age! A new era begins. Only recently have you discovered how to extract iron from the ore in the peat bogs, and it's best to use your new discovery before others use it against you. As a Teutonic lord, your duty is to ensure your family line is preserved and that your land prospers and grows. <span class='filter-values' data-player-number='2 3 4' data-mechanics='deckBuilding tilePlacement areaControl' data-themes='animals fantasy war' ></span>"
Tagline,Summon monsters and control the land in order to appease the Gods.
Thumbnail,https://cf.geekdo-images.com/UNVD4UXjuEjRMKjnmF5UVw__thumb/img/56wl9kfpdePa-nggr98ufPbL5T4=/fit-in/200x150/filters:strip_icc()/pic1728694.jpg
-1,Difficulty (2 = easy)
0,Play Time (2 = short)
1,Cooperative vs. competetive (1 = cooperative)
1,Conflict (1 = low conflict)
-1,Language Dependence (2 = no text)
-1,Release year (2 = new)
#####,Freizeile
ID,292914
Name,Fika <small>(2022)</small>
Beschreibung,"INTRODUCTION&#10;Whether at work, in the evenings or over the weekend, &ldquo;fika&rdquo; is an integral part of Swedish life and is much more than just a coffee break. It&rsquo;s about making space in your daily life to chat over a hot drink, as you nibble delicious pastries.&#10;&#10;In Fika, you are a street caf&eacute; owner trying to outearn your competitor, by skillfully arranging the cards in your own caf&eacute; and manipulating those of your opponent, so that you can be the first to win two rounds. <span class='filter-values' data-player-number='2' data-mechanics='cards deduction tilePlacement' data-themes='' ></span>"
Tagline,Experience the Swedish coffee culture tête-à-tête.
Thumbnail,https://cf.geekdo-images.com/eW37TR4DodGoRuwrEJR79A__thumb/img/OqUG9LHoVHmTGl-F4MwJg4i6YEk=/fit-in/200x150/filters:strip_icc()/pic6958537.png
0,Difficulty (2 = easy)
2,Play Time (2 = short)
-1,Cooperative vs. competetive (1 = cooperative)
undefined,Conflict (1 = low conflict)
1,Language Dependence (2 = no text)
1,Release year (2 = new)
#####,Freizeile
ID,285536
Name,Cloaked Cats <small>(2019)</small>
Beschreibung,"Quick! It&rsquo;s time to sharpen your claws and head to the Cloaked Cat ball! Players try to unmask each other among all the velvet-pawed guests. They&rsquo;ll try to play their cat cards skillfully, draw the right conclusions, all while trying to reveal as little as possible about themselves. <span class='filter-values' data-player-number='2 3 4' data-mechanics='deduction' data-themes='animals fantasy' ></span>"
Tagline,
Thumbnail,https://cf.geekdo-images.com/1f5gQTMjX4m-jg-bbBhqkA__thumb/img/bUQRWVFb5LIibPFKHx7rt9kTNL8=/fit-in/200x150/filters:strip_icc()/pic4889089.jpg
1,Difficulty (2 = easy)
2,Play Time (2 = short)
-1,Cooperative vs. competetive (1 = cooperative)
undefined,Conflict (1 = low conflict)
2,Language Dependence (2 = no text)
0,Release year (2 = new)
#####,Freizeile
ID,63052
Name,Pass the Bomb: Party Edition <small>(2007)</small>
Beschreibung,"Play is the same as the original Pass the Bomb, however there are an additional 4 types of decks and 1 category die.&#10;&#10;Five cards from each of the four decks plus five of the original type are put face down to start the game. In each round the category die is rolled to determine which deck a card is drawn to use in that round. <span class='filter-values' data-player-number='4 5 6 7' data-mechanics='party words' data-themes='' ></span>"
Tagline,
Thumbnail,https://cf.geekdo-images.com/A8imof3sLbW_tsXLquzJcA__thumb/img/4NNgWXtCnW8z0YdA89kCZxG45P8=/fit-in/200x150/filters:strip_icc()/pic746578.jpg
2,Difficulty (2 = easy)
2,Play Time (2 = short)
-1,Cooperative vs. competetive (1 = cooperative)
undefined,Conflict (1 = low conflict)
-2,Language Dependence (2 = no text)
-1,Release year (2 = new)
#####,Freizeile
ID,1319
Name,Magic Hill <small>(2001)</small>
Beschreibung,The players are wizards who control five goblins each. Each wizard is trying to be the first to get one of his goblins to the top of the magic mountain. This is done through card play. Two or three numbered cards may be played per turn. <span class='filter-values' data-player-number='2 3 4 5' data-mechanics='cards' data-themes='fantasy trains' ></span>
Tagline,
Thumbnail,https://cf.geekdo-images.com/By7A9wQf4eagWGikQE17nw__thumb/img/lYyxgMnvOUSFEaIk0OQqiUcDU4k=/fit-in/200x150/filters:strip_icc()/pic320862.jpg
2,Difficulty (2 = easy)
2,Play Time (2 = short)
-1,Cooperative vs. competetive (1 = cooperative)
undefined,Conflict (1 = low conflict)
2,Language Dependence (2 = no text)
-2,Release year (2 = new)
#####,Freizeile
ID,370869
Name,Queen of 12 <small>(2023)</small>
Beschreibung,"Enough with all the kings and councils that create more problems than they solve. Winter is coming and they are hoarding all the supplies!&#10;&#10;But to overthrow them, you need your own stones of power. Gather allies and ask for help from creatures all over the snowy kingdom to get your hands on stones. <span class='filter-values' data-player-number='3 4' data-mechanics='cards rollAndWrite' data-themes='fantasy' ></span>"
Tagline,Snatch dice from under each other's noses by tactically playing your cards.
Thumbnail,https://cf.geekdo-images.com/XmL8DHUFAUYaP7FDyF4kAw__thumb/img/JDXHuy-z04gsGg0-BxHp2pNO9DQ=/fit-in/200x150/filters:strip_icc()/pic7295938.jpg
1,Difficulty (2 = easy)
1,Play Time (2 = short)
-1,Cooperative vs. competetive (1 = cooperative)
undefined,Conflict (1 = low conflict)
99,Language Dependence (2 = no text)
2,Release year (2 = new)
#####,Freizeile
ID,394430
Name,Arschmallows <small>(2023)</small>
Beschreibung,A memo cardgame. &#10;Try to get the lowest number of points by using effects. &#10;The game is played over 6 rounds and the player with the lowest total points win the game!&#10;&#10; <span class='filter-values' data-player-number='2 3 4 5 6' data-mechanics='cards' data-themes='' ></span>
Tagline,Lowest points win. Memo card management.
Thumbnail,https://cf.geekdo-images.com/HWLHe6PfiqGEe3asMjfprQ__thumb/img/bByCKpwK07dxczFoLEJkU__pST4=/fit-in/200x150/filters:strip_icc()/pic8256573.png
2,Difficulty (2 = easy)
1,Play Time (2 = short)
-1,Cooperative vs. competetive (1 = cooperative)
undefined,Conflict (1 = low conflict)
99,Language Dependence (2 = no text)
2,Release year (2 = new)
#####,Freizeile
ID,295020
Name,Detective Stories: Demo Gattardo <small>(2019)</small>
Beschreibung,The game is a detective game where you get set of evidences and need to decide who is the criminal. You get set physical objects in combination with digital parts and use them for investigation. At the end of the process players need to enter the name of the criminal and it will be validated if it's correct. <span class='filter-values' data-player-number='1 2 3 4 5' data-mechanics='deduction party' data-themes='murder' ></span>
Tagline,Find out together who murdered the drug baron Angel Gattardo on the plane.
Thumbnail,https://cf.geekdo-images.com/pUzXOVPWjGj9S1jvsOApKQ__thumb/img/_9J6ZVODVoDTMUnq_MZSUawh0Ig=/fit-in/200x150/filters:strip_icc()/pic5100254.jpg
1,Difficulty (2 = easy)
1,Play Time (2 = short)
-1,Cooperative vs. competetive (1 = cooperative)
undefined,Conflict (1 = low conflict)
99,Language Dependence (2 = no text)
0,Release year (2 = new)
#####,Freizeile
ID,403128
Name,Who the F*ck? <small>(2024)</small>
Beschreibung,"The game title Whoforwat summarizes the gameplay: Each round, players collectively vote on who is doing...something.&#10;&#10;At the start of each round in this co-operative game, lay out six zigoto cards, with each zigoto being a unique, dadaistic living being from the mind of designer/artist Edouard Didelot. Reveal an illustrated question card, such as &quot;Who loves dogs? <span class='filter-values' data-player-number='3 4 5 6' data-mechanics='cards party' data-themes='' ></span>"
Tagline,Which zigoto loves pizza or would be the best musical instrument? Vote!
Thumbnail,https://cf.geekdo-images.com/ZQSfUWLzVSYDERZyz17wCA__thumb/img/VwDZFBi4Khu3GZ8--nqHLkWzI1E=/fit-in/200x150/filters:strip_icc()/pic8574561.jpg
2,Difficulty (2 = easy)
2,Play Time (2 = short)
1,Cooperative vs. competetive (1 = cooperative)
1,Conflict (1 = low conflict)
0,Language Dependence (2 = no text)
2,Release year (2 = new)
#####,Freizeile
ID,322148
Name,Pocket Detective: Die Bombe tickt <small>(2020)</small>
Beschreibung,"A bomb found at a chemical plant! As luck would have it, raging hurricane has cut off the small town you are in from the rest of the world. You must take the investigation into your own hands, find the criminals and save the town!&#10;&#10;In 3rd part there are no clock icons on cards in opposite to other cases of this series. <span class='filter-values' data-player-number='1 2 3' data-mechanics='deduction storytelling' data-themes='' ></span>"
Tagline,Players work together to solve incident in a small town.
Thumbnail,https://cf.geekdo-images.com/93T9ZAtLQmkztJoCmV-k1Q__thumb/img/JmTR01r-_PQrJnYpQsN4xYyy9lc=/fit-in/200x150/filters:strip_icc()/pic5893686.jpg
